Time,Agent,Strat,Payoff,Run,Coop_list
1,92,0.4802252426524621,5,0,"{Agent70: 2, Agent46: 24, Agent55: 3, Agent73: 162, Agent13: 166, Agent89: 129, Agent1: 163, Agent19: 126, Agent83: 121, Agent18: 30, Agent87: 136, Agent94: 124, Agent2: 159, Agent52: 155, Agent96: 9, Agent20: 2, Agent24: 6, Agent50: 1, Agent61: 1, Agent86: 1, Agent91: 1, Agent14: 5}"
1,93,0.5640981514489556,5,0,"{Agent99: 4, Agent29: 2, Agent87: 1, Agent4: 1}"
1,94,0.6985031357414291,11,0,"{Agent73: 660, Agent59: 375, Agent82: 203, Agent52: 547, Agent13: 704, Agent56: 149, Agent99: 190, Agent95: 356, Agent75: 51, Agent90: 105, Agent44: 12, Agent12: 15, Agent61: 53, Agent77: 64, Agent53: 63, Agent71: 14, Agent93: 2, Agent54: 34, Agent62: 2, Agent58: 22, Agent11: 1, Agent32: 15, Agent96: 1, Agent87: 1, Agent65: 2, Agent14: 1, Agent0: 1}"
1,95,0.6667764871789825,5,0,"{Agent82: 752, Agent52: 3132, Agent73: 2147, Agent56: 2100, Agent99: 2023, Agent13: 3237, Agent59: 2684, Agent61: 195, Agent77: 222, Agent50: 164, Agent85: 107, Agent12: 109, Agent60: 95, Agent44: 7, Agent51: 2, Agent0: 3, Agent75: 422, Agent32: 410, Agent62: 186, Agent90: 38, Agent2: 74, Agent5: 64, Agent9: 67, Agent37: 65, Agent28: 61, Agent24: 115, Agent89: 86, Agent39: 21, Agent46: 10, Agent23: 129, Agent81: 72, Agent30: 119, Agent55: 46, Agent57: 90, Agent49: 5, Agent68: -1, Agent42: 11, Agent87: 25, Agent67: 13, Agent45: 5, Agent91: 3, Agent47: 3, Agent17: 5, Agent48: 1}"
1,96,0.647283944346663,1,0,"{Agent45: 1315, Agent75: 180, Agent95: 2161, Agent59: 2682, Agent19: 201, Agent13: 3242, Agent56: 1627, Agent55: 676, Agent73: 2390, Agent52: 3021, Agent82: 521, Agent99: 1826, Agent94: 425, Agent77: 246, Agent15: 204, Agent44: 54, Agent61: 30, Agent57: 251, Agent90: 93, Agent12: 7, Agent11: 6, Agent93: -4, Agent80: 12, Agent53: 153, Agent97: 16, Agent36: 97, Agent32: 87, Agent10: 1, Agent23: 1, Agent85: 34, Agent39: 17, Agent22: 1, Agent54: 51, Agent17: 24, Agent86: 2, Agent47: 5, Agent91: 1, Agent58: 3, Agent62: 1, Agent25: 2, Agent64: 1}"
1,97,0.33294919527865896,5,0,"{Agent87: 2, Agent96: 1, Agent24: 1}"
1,98,0.5451132420162849,3,0,"{Agent24: 0, Agent95: 2, Agent71: 1}"
1,99,0.49457768078766673,5,0,"{Agent13: 5894, Agent59: 5988, Agent5: 2259, Agent87: 1622, Agent49: 2120, Agent51: 347, Agent96: 108, Agent89: 33, Agent24: 486, Agent42: 552, Agent2: 2, Agent82: 482, Agent97: 271, Agent18: 266, Agent85: 19, Agent41: 115, Agent10: 433, Agent98: 178, Agent32: 15, Agent79: 13, Agent34: 14, Agent61: 61, Agent8: 1, Agent14: 1, Agent70: 2, Agent38: 11, Agent68: 7, Agent93: 1, Agent12: 2, Agent65: 6, Agent6: 4}"
50,0,0.6377687406100192,280,0,"{Agent24: 45, Agent69: 1, Agent18: 50, Agent13: 68, Agent95: 14, Agent47: 15, Agent1: 65, Agent58: 38, Agent27: 10, Agent37: 3, Agent82: 13, Agent59: 30, Agent96: 49, Agent52: 56, Agent39: 1, Agent45: 8, Agent56: 16, Agent80: 40, Agent30: 17, Agent92: 1, Agent76: 1, Agent2: 10, Agent5: 4, Agent19: 1, Agent87: 2, Agent16: 1}"
50,1,0.603181761176121,282,0,"{Agent59: 2410, Agent96: 2969, Agent73: 2534, Agent13: 3574, Agent82: 395, Agent52: 3254, Agent94: 404, Agent75: 25, Agent55: 423, Agent95: 2393, Agent56: 1514, Agent99: 1661, Agent19: 420, Agent15: 425, Agent45: 878, Agent98: 86, Agent77: 131, Agent44: 12, Agent57: 227, Agent61: 30, Agent85: 20, Agent90: 28, Agent12: 22, Agent50: 43, Agent16: 61, Agent86: 15, Agent53: 58, Agent97: 3, Agent36: 54, Agent65: 9, Agent8: 3, Agent60: 2, Agent32: 3, Agent21: 1, Agent92: 1, Agent54: 4}"
50,2,0.468228632332338,263,0,"{Agent40: -1, Agent13: 1590, Agent73: 1445, Agent52: 1511, Agent59: 1071, Agent68: 5, Agent45: 250, Agent94: 356, Agent82: 158, Agent87: 1327, Agent55: 55, Agent1: 1522, Agent96: 1280, Agent18: 1098, Agent56: 1009, Agent5: 957, Agent99: 991, Agent95: 999, Agent83: 248, Agent19: 283, Agent27: 837, Agent24: 104, Agent69: 25, Agent77: 1, Agent29: 1, Agent72: 1, Agent90: 18, Agent23: 9, Agent57: 20, Agent17: 40, Agent88: 5, Agent14: 24, Agent61: 9, Agent7: 1, Agent75: 5, Agent9: 6, Agent91: 1, Agent12: 1, Agent32: 2}"
50,3,0.41676750163903936,244,0,"{Agent75: 64, Agent82: 1, Agent85: 1, Agent50: 1, Agent23: 4, Agent2: 25, Agent55: 9, Agent56: 40, Agent84: 2, Agent11: 22, Agent59: 38, Agent63: 1, Agent77: 2, Agent9: 1}"
50,4,0.5045098885474434,263,0,"{Agent94: 45, Agent69: 1, Agent73: 65, Agent92: 2, Agent1: 23, Agent23: 2, Agent2: 62, Agent82: 1, Agent87: 8, Agent68: 3, Agent52: 10, Agent19: 10, Agent83: 7, Agent13: 23, Agent89: 1, Agent96: 19, Agent59: 19, Agent46: 50, Agent90: 17, Agent56: 1, Agent37: 6, Agent18: 7, Agent55: 6, Agent3: 1, Agent22: 1}"
50,5,0.6783156746773259,231,0,"{Agent52: 1779, Agent73: 1708, Agent95: 1753, Agent56: 1486, Agent99: 1376, Agent75: 6, Agent96: 1649, Agent13: 1678, Agent1: 1649, Agent45: 285, Agent82: 279, Agent94: 69, Agent59: 1354, Agent19: 70, Agent61: 4, Agent15: 39, Agent77: 18, Agent50: 3, Agent57: 7, Agent3: 11, Agent98: 12, Agent36: 1, Agent90: 29, Agent55: 30, Agent40: -2, Agent9: 1, Agent53: 8, Agent63: 1, Agent42: 3, Agent29: 1, Agent84: 1, Agent70: 4, Agent11: 6, Agent2: 1}"
50,6,0.6076409517706018,254,0,"{Agent15: 7, Agent1: 5, Agent95: 8, Agent59: 7, Agent96: 2, Agent13: 9, Agent52: 9, Agent73: 2, Agent87: 9, Agent61: 0, Agent27: 1, Agent85: 2, Agent82: 1, Agent33: 3, Agent29: 2, Agent45: 2, Agent64: 1, Agent63: 1, Agent54: 1}"
50,7,0.42132509043157096,225,0,"{Agent2: 8, Agent73: 0, Agent0: 5, Agent68: 0, Agent47: 2, Agent56: 1, Agent55: 1, Agent37: 1, Agent14: 1}"
50,8,0.4705544034666562,183,0,"{Agent75: 0, Agent59: 10, Agent52: 8, Agent42: 9, Agent99: 9, Agent45: 5, Agent36: 4, Agent61: 2}"
50,9,0.5333528157820124,259,0,"{Agent35: -8, Agent19: 7, Agent96: 19, Agent95: 70, Agent23: 2, Agent59: 2, Agent56: 4, Agent62: 3, Agent40: 2, Agent51: 21, Agent48: 1, Agent52: 56, Agent30: 3, Agent87: 51, Agent5: 14, Agent6: 3, Agent63: 52, Agent73: 13, Agent49: 1, Agent60: 1, Agent99: 1, Agent81: 1, Agent84: 2, Agent31: 1, Agent15: 38, Agent1: 57, Agent67: 23, Agent98: 22, Agent50: 3, Agent39: 13, Agent27: 13, Agent37: 1, Agent13: 13, Agent38: 4}"
50,10,0.6580474055631274,229,0,"{Agent49: 0, Agent88: 2}"
50,11,0.5300283653501559,192,0,"{Agent39: 25, Agent66: 1, Agent57: 1, Agent87: 9, Agent52: 6, Agent75: 1, Agent5: 5, Agent73: 3, Agent51: 3, Agent95: 4, Agent56: 2, Agent99: 1, Agent96: 1, Agent27: 1, Agent15: 0, Agent36: 2, Agent22: 4, Agent4: 1, Agent40: 2, Agent94: 7, Agent29: 1, Agent9: 3, Agent65: 1, Agent48: 5}"
50,12,0.508563472893679,212,0,"{Agent95: 7, Agent84: 3, Agent64: 7, Agent0: 2, Agent83: 3, Agent90: 4, Agent39: 2, Agent68: 2, Agent67: 2, Agent78: 1}"
50,13,0.7117787538164667,321,0,"{Agent59: 34079, Agent31: 1716, Agent98: 564, Agent85: 445, Agent38: 6, Agent56: 58, Agent82: 96, Agent80: 7, Agent42: 178, Agent90: 21, Agent7: 2, Agent48: 202, Agent97: 203, Agent58: 241, Agent15: 211, Agent91: 34, Agent29: 181, Agent55: 148, Agent22: 27, Agent28: 117, Agent75: 97, Agent16: -4, Agent12: 1, Agent67: 39, Agent50: 39, Agent33: 24, Agent52: 21, Agent74: 18, Agent51: 55, Agent63: 1, Agent77: 15, Agent99: 37, Agent14: 15, Agent36: 9, Agent43: 11, Agent4: 9, Agent24: 4, Agent35: 1, Agent18: 1, Agent70: 1, Agent62: 1}"
50,14,0.5473475986701326,218,0,"{Agent19: 29, Agent96: 2, Agent92: 1, Agent59: 1, Agent81: 0, Agent37: 1, Agent25: 1, Agent94: 5, Agent22: 2, Agent87: 3, Agent42: 6, Agent55: 3, Agent75: 1, Agent83: 3, Agent73: 4, Agent4: 2, Agent2: 2, Agent52: 3, Agent1: 4, Agent13: 3, Agent93: 1, Agent89: 1, Agent66: 1}"
50,15,0.5697161832142771,223,0,"{Agent99: 63, Agent73: 49, Agent95: 476, Agent52: 479, Agent56: 5, Agent13: 443, Agent59: 309, Agent61: 10, Agent45: 92, Agent85: 26, Agent12: 23, Agent82: 97, Agent97: 2, Agent77: 8, Agent55: 52, Agent60: 2, Agent44: 8, Agent94: 38, Agent40: 1, Agent75: 16, Agent47: 19, Agent17: 11, Agent62: 16, Agent32: 7, Agent71: 1}"
50,16,0.454895433851816,199,0,"{Agent95: 6, Agent47: 2, Agent64: 4, Agent1: 3, Agent37: 2, Agent27: 2, Agent46: 1, Agent59: 1, Agent80: 0, Agent49: 1, Agent96: 1, Agent17: 1, Agent66: 1, Agent13: 1, Agent93: 3, Agent5: 1, Agent82: 1, Agent77: 1}"
50,17,0.6203090446041947,192,0,"{Agent1: 260, Agent73: 225, Agent59: 370, Agent96: 358, Agent13: 309, Agent5: 8, Agent57: 161, Agent87: 246, Agent19: 18, Agent55: 317, Agent45: 321, Agent82: 36, Agent44: 3, Agent52: 103, Agent56: 35, Agent99: 58, Agent94: 85, Agent16: 35, Agent89: 3, Agent95: 36, Agent43: 1, Agent98: 22, Agent34: 1, Agent31: 2, Agent8: 3, Agent15: 11, Agent92: 1, Agent79: 1, Agent83: 1, Agent58: 4, Agent10: 3, Agent77: 2, Agent32: 2, Agent84: 2, Agent61: 1}"
50,18,0.6240868943986358,211,0,"{Agent82: 391, Agent94: 174, Agent45: 588, Agent3: 3, Agent95: 1162, Agent56: 1040, Agent96: 1908, Agent13: 1744, Agent87: 1672, Agent55: 218, Agent73: 1341, Agent52: 1604, Agent1: 1731, Agent19: 191, Agent59: 1432, Agent5: 1101, Agent99: 1106, Agent72: 134, Agent44: 41, Agent57: 143, Agent16: 61, Agent17: 192, Agent98: 32, Agent61: 17, Agent64: 1, Agent25: 8, Agent75: 26, Agent58: 98, Agent7: 64, Agent60: 66, Agent66: 2, Agent50: 1, Agent85: 6, Agent47: 16, Agent2: 4, Agent6: 1, Agent4: 5, Agent84: 7, Agent81: 2, Agent46: 4, Agent24: 10, Agent15: 13, Agent53: 3, Agent97: 3, Agent39: 2, Agent70: 2, Agent36: 3, Agent89: 3, Agent88: 1, Agent32: 1}"
50,19,0.6608663801758331,266,0,"{Agent94: 195, Agent55: 46, Agent75: 7, Agent73: 356, Agent56: 8, Agent13: 419, Agent95: 147, Agent52: 427, Agent15: 5, Agent59: 80, Agent61: 8, Agent45: 78, Agent99: 8, Agent57: 17, Agent82: 85, Agent77: 1, Agent53: 2, Agent41: -7, Agent38: 1, Agent32: 1, Agent3: 1, Agent21: 0, Agent25: 1, Agent44: 1, Agent30: 1, Agent89: 2, Agent47: 1, Agent85: 1, Agent80: 1, Agent83: 1}"
50,20,0.708123039591478,220,0,"{Agent86: 20, Agent38: 15, Agent75: 1, Agent52: 9, Agent44: 1, Agent5: 1, Agent74: 3, Agent79: 2, Agent81: 7, Agent90: 1, Agent13: 5, Agent73: 3, Agent96: 3, Agent2: 3, Agent1: 4, Agent77: 5, Agent65: 1, Agent87: 1, Agent49: 1, Agent39: 1}"
50,21,0.47647261720892853,202,0,"{Agent45: 58, Agent2: 60, Agent27: 58, Agent72: 2, Agent52: 55, Agent44: 0, Agent24: 55, Agent29: 0, Agent55: 1, Agent13: 53, Agent1: 52, Agent59: 53, Agent96: 54, Agent18: 52, Agent99: 55, Agent85: 1, Agent14: 15, Agent61: 11, Agent91: -2, Agent16: 1, Agent75: 5, Agent42: 1, Agent43: 1, Agent54: 1, Agent87: 3, Agent4: 1, Agent84: 6, Agent10: 5, Agent94: 3}"
50,22,0.5526149630116299,258,0,"{Agent13: 10, Agent49: 0, Agent94: 5, Agent75: 0, Agent73: 1}"
50,23,0.4513055389343232,173,0,"{Agent17: 6, Agent95: 89, Agent33: 1, Agent45: 2, Agent82: 40, Agent13: 42, Agent18: 40, Agent87: 41, Agent96: 43, Agent1: 40, Agent52: 43, Agent5: 41, Agent19: 48, Agent73: 12, Agent72: 1, Agent61: 1, Agent57: 1, Agent25: 0}"
50,24,0.48885708618108537,340,0,"{Agent13: 173, Agent1: 168, Agent27: 109, Agent5: 1, Agent3: 3, Agent87: 70, Agent52: 239, Agent95: 12, Agent59: 227, Agent96: 145, Agent75: 63, Agent18: 126, Agent14: 35, Agent56: 20, Agent19: 3, Agent45: 183, Agent99: 141, Agent61: 26, Agent72: 4, Agent48: 1, Agent15: 3, Agent82: 21, Agent55: 30, Agent17: 28, Agent77: 1, Agent73: 15, Agent93: 2, Agent2: 1, Agent57: 4, Agent50: 1}"
50,25,0.3402804832273463,191,0,"{Agent96: 19, Agent1: 4, Agent13: 5, Agent4: 4, Agent73: 1, Agent46: 1, Agent94: 1, Agent2: 1, Agent82: 1, Agent87: 1, Agent84: 4, Agent68: 1, Agent52: 1, Agent59: 4, Agent0: 1, Agent5: 1, Agent39: 1}"
50,26,0.4391834389424206,196,0,"{Agent15: 0, Agent89: 18, Agent3: 0, Agent80: 2, Agent27: 3, Agent36: 0, Agent58: 5, Agent30: 3, Agent7: 2}"
50,27,0.5443547893775207,381,0,"{Agent45: 313, Agent82: 306, Agent5: 952, Agent73: 959, Agent17: 41, Agent52: 1281, Agent95: 996, Agent18: 1121, Agent87: 1121, Agent56: 776, Agent99: 896, Agent1: 1283, Agent96: 1329, Agent13: 1262, Agent55: 39, Agent72: 8, Agent77: 36, Agent15: 74, Agent59: 912, Agent98: 12, Agent44: 29, Agent23: 40, Agent57: 9, Agent19: 64, Agent14: 12, Agent61: 12, Agent29: 10, Agent94: 12, Agent75: 8, Agent50: 3, Agent66: 0, Agent25: 1, Agent39: 11, Agent76: 2, Agent12: 16, Agent92: 0, Agent8: 3, Agent70: 6, Agent62: 2, Agent32: 1}"
50,28,0.632678081137643,181,0,"{Agent37: 0, Agent9: 8, Agent74: 1, Agent12: 1}"
50,29,0.6037637160748427,236,0,"{Agent5: 11, Agent99: 1}"
50,30,0.4908039106210868,259,0,"{Agent40: 5, Agent70: 1, Agent2: 481, Agent13: 496, Agent45: 54, Agent95: 472, Agent5: 462, Agent52: 544, Agent27: 150, Agent73: 472, Agent39: 16, Agent87: 493, Agent56: 533, Agent99: 403, Agent96: 480, Agent37: 9, Agent18: 266, Agent80: 461, Agent1: 462, Agent71: 5, Agent12: 16, Agent94: 6, Agent46: 369, Agent59: 400, Agent82: 39, Agent19: 3, Agent51: 1, Agent79: 2, Agent11: 1, Agent61: 1, Agent84: 1, Agent55: 1, Agent63: 2, Agent47: 9, Agent83: 1, Agent65: 21, Agent50: 2, Agent24: 11, Agent21: 1, Agent38: 3, Agent32: 2}"
50,31,0.3983582428046649,191,0,"{Agent83: 0, Agent95: 13, Agent73: 1, Agent51: 2, Agent70: 0, Agent6: 1, Agent52: 4, Agent87: 2, Agent98: 1}"
50,32,0.40419692415678377,196,0,"{Agent82: 63, Agent72: 1, Agent18: 103, Agent27: 33, Agent87: 104, Agent96: 102, Agent1: 11, Agent13: 4, Agent20: 18, Agent44: 16, Agent45: 45, Agent52: 4, Agent14: 3, Agent55: 1, Agent56: 4, Agent2: 4, Agent99: 3, Agent59: 2, Agent24: 4, Agent94: 32, Agent16: 1, Agent21: 2, Agent81: 1, Agent36: 1}"
50,33,0.2648819983451589,190,0,"{Agent45: 15, Agent52: 1, Agent8: 0, Agent77: 2, Agent82: 1, Agent61: 2, Agent13: 2, Agent94: 5, Agent95: 1, Agent99: 1, Agent19: 2, Agent11: 2, Agent44: 1, Agent53: 2, Agent48: 1, Agent71: 3, Agent92: 1, Agent2: 1}"
50,34,0.29456641831874986,192,0,"{Agent21: 9, Agent13: 0, Agent24: 5, Agent17: 1, Agent39: 1, Agent16: 1, Agent49: 1, Agent92: 1, Agent61: 3, Agent52: 1}"
50,35,0.3056166800656076,260,0,"{Agent84: 4, Agent99: -1, Agent75: 2, Agent96: 3, Agent0: 2, Agent32: 2, Agent17: 1, Agent82: 1, Agent98: 1, Agent92: 1}"
50,36,0.4204627565073962,238,0,"{Agent87: 32, Agent84: 5, Agent48: -1, Agent74: 2, Agent75: 0, Agent7: 1, Agent73: 2, Agent5: 5, Agent52: 20, Agent95: 1, Agent30: 2, Agent56: 2, Agent49: 2, Agent60: 1, Agent99: 16, Agent96: 2, Agent59: 14, Agent45: 13, Agent61: 7, Agent27: 6, Agent39: 5, Agent86: 5, Agent19: 2, Agent77: 1, Agent58: 1, Agent18: 1, Agent80: 2, Agent2: 1, Agent13: 1, Agent1: 1}"
50,37,0.4595294168897075,214,0,"{Agent45: 17, Agent80: 15, Agent83: 2, Agent68: 1, Agent99: 1, Agent89: 2, Agent56: 11, Agent96: 14, Agent18: 13, Agent2: 14, Agent13: 16, Agent52: 17, Agent51: 1, Agent87: 3, Agent1: 11, Agent15: 3, Agent27: 9, Agent98: 1, Agent95: 5, Agent90: 2, Agent73: 5, Agent46: 5, Agent57: 1, Agent38: 1}"
50,38,0.7145998034770259,233,0,"{Agent74: 3, Agent86: 31, Agent13: 38, Agent73: 33, Agent96: 30, Agent45: 1, Agent2: 3, Agent52: 39, Agent1: 36, Agent46: 2, Agent80: 1, Agent59: 1, Agent49: 3, Agent30: 1, Agent87: 7, Agent77: 25, Agent39: 29, Agent27: 15, Agent95: 4, Agent62: 3, Agent63: 3, Agent5: 3, Agent51: 3, Agent92: 1}"
50,39,0.66134018517229,403,0,"{Agent57: 42, Agent96: 262, Agent87: 260, Agent5: 103, Agent24: 4, Agent27: 152, Agent52: 238, Agent73: 244, Agent95: 115, Agent56: 15, Agent99: 11, Agent75: 1, Agent59: 54, Agent13: 239, Agent1: 248, Agent6: 2, Agent82: 37, Agent18: 81, Agent2: 42, Agent80: 14, Agent46: 4, Agent77: 46, Agent15: 38, Agent17: 43, Agent98: 11, Agent55: 42, Agent94: 59, Agent22: 3, Agent20: 29, Agent45: 57, Agent32: 29, Agent16: 2, Agent12: 1, Agent25: 2, Agent19: 10}"
50,40,0.30045712772577127,223,0,"{Agent13: 22, Agent94: 10, Agent45: 28, Agent95: 7, Agent52: 2, Agent19: 2, Agent96: 1, Agent56: 4, Agent87: 26, Agent5: 1, Agent99: 2, Agent55: 1, Agent77: 2, Agent33: 5, Agent15: 0, Agent61: 17, Agent41: 1, Agent84: 2, Agent50: 1, Agent63: 1, Agent98: 1}"
50,41,0.49743114658612986,283,0,"{Agent39: 31, Agent91: 3, Agent87: 83, Agent75: 4, Agent38: 0, Agent11: 7, Agent31: 2, Agent5: 64, Agent27: 7, Agent52: 82, Agent73: 61, Agent63: 15, Agent59: 51, Agent8: 6, Agent36: 2, Agent25: 3, Agent42: 61, Agent95: 70, Agent30: 60, Agent56: 57, Agent53: 56, Agent49: 57, Agent60: 57, Agent99: 58, Agent57: 1, Agent13: 60, Agent74: 7, Agent1: 55, Agent96: 62, Agent80: 44, Agent51: 12, Agent64: 13, Agent24: 4, Agent94: 2, Agent2: 44, Agent93: 46, Agent46: 37, Agent9: 5, Agent82: 3, Agent6: 2, Agent0: 3, Agent18: 4, Agent47: 2, Agent58: 2, Agent15: 1, Agent19: 1, Agent81: 1}"
50,42,0.6531208442336279,268,0,"{Agent95: 189, Agent47: 6, Agent19: 64, Agent66: 1, Agent9: 5, Agent56: 169, Agent30: 176, Agent87: 210, Agent5: 166, Agent37: 1, Agent86: 2, Agent73: 266, Agent49: 174, Agent96: 186, Agent91: 3, Agent94: 46, Agent2: 223, Agent82: 8, Agent84: 19, Agent4: 5, Agent68: 1, Agent25: 1, Agent52: 256, Agent75: 2, Agent1: 234, Agent80: 153, Agent27: 7, Agent39: 4, Agent60: 149, Agent99: 169, Agent48: 1, Agent40: 2, Agent45: 7, Agent13: 223, Agent59: 154, Agent74: 46, Agent71: 2, Agent46: 152, Agent97: 8, Agent12: 5, Agent6: 1, Agent36: 5, Agent38: 2, Agent83: 44, Agent92: 28, Agent51: 2, Agent18: 37, Agent55: 12, Agent11: 0, Agent63: 5, Agent61: 3, Agent89: 28, Agent17: 6, Agent15: 2, Agent67: 1, Agent98: 1}"
50,43,0.3953060817189355,200,0,"{Agent46: 0, Agent3: 8, Agent24: 3, Agent31: 1, Agent18: 1}"
50,44,0.39726132757938176,204,0,"{Agent59: 34, Agent13: 12, Agent90: 1, Agent52: 12, Agent56: 2, Agent21: 3, Agent79: 1, Agent5: 1, Agent35: 6, Agent27: 2, Agent39: 9, Agent64: 4, Agent85: 1, Agent73: 1, Agent6: 1, Agent30: 1, Agent98: 2, Agent92: 1, Agent45: 1, Agent67: 0, Agent84: 7, Agent34: 1, Agent24: 1}"
50,45,0.6481884928434618,342,0,"{Agent56: 486, Agent44: 35, Agent13: 1359, Agent52: 1101, Agent75: 142, Agent99: 775, Agent73: 744, Agent95: 712, Agent59: 1498, Agent61: 118, Agent82: 330, Agent55: 473, Agent94: 382, Agent77: 75, Agent50: 23, Agent85: 41, Agent60: 91, Agent53: 49, Agent97: 16, Agent36: 6, Agent12: 4, Agent32: 140, Agent66: 7, Agent23: 2, Agent31: 0, Agent39: 8, Agent90: 39, Agent71: 11, Agent54: 23, Agent62: 17, Agent14: 1, Agent47: 8, Agent58: 17, Agent24: 11, Agent17: 11, Agent67: 15, Agent35: 1, Agent87: 9, Agent27: 1, Agent83: 2, Agent30: 2}"
50,46,0.44312772473943446,164,0,"{Agent1: 845, Agent75: 1, Agent98: 1, Agent82: 60, Agent52: 822, Agent59: 823, Agent96: 854, Agent73: 954, Agent17: 30, Agent66: 0, Agent13: 843, Agent68: 1, Agent2: 926, Agent94: 119, Agent87: 839, Agent56: 775, Agent5: 772, Agent99: 769, Agent95: 775, Agent18: 622, Agent24: 1, Agent44: 1, Agent27: 487, Agent90: 38, Agent48: 3, Agent42: 15, Agent19: 39, Agent83: 38, Agent6: 1, Agent72: 45, Agent45: 42, Agent57: 6, Agent55: 27, Agent86: 1, Agent51: 1}"
50,47,0.5270042962482687,277,0,"{Agent82: 61, Agent40: 1, Agent13: 95, Agent70: 4, Agent18: 87, Agent95: 150, Agent23: 37, Agent69: 63, Agent1: 96, Agent89: 2, Agent83: 4, Agent27: 73, Agent19: 15, Agent87: 70, Agent96: 76, Agent52: 81, Agent5: 72, Agent92: 3, Agent94: 4, Agent39: 21, Agent51: 15, Agent73: 57, Agent2: 51, Agent37: 5, Agent56: 12, Agent80: 13, Agent24: 3, Agent59: 1, Agent67: 2, Agent74: 1, Agent48: 5, Agent46: 1, Agent22: 2, Agent38: 1}"
50,48,0.32542811064420685,217,0,"{Agent30: 2, Agent27: 3, Agent39: 13, Agent84: 3, Agent86: 3, Agent46: 1, Agent52: 4, Agent89: 2, Agent7: 0, Agent40: 1, Agent95: 2, Agent91: 2, Agent45: 2, Agent64: 1}"
50,49,0.6401591810648307,200,0,"{Agent1: 320, Agent52: 380, Agent80: 306, Agent13: 323, Agent46: 293, Agent59: 295, Agent96: 327, Agent56: 354, Agent60: 304, Agent5: 351, Agent99: 311, Agent73: 372, Agent6: 4, Agent17: 5, Agent66: 0, Agent27: 56, Agent39: 4, Agent87: 364, Agent95: 352, Agent30: 359, Agent82: 8, Agent74: 12, Agent45: 3, Agent91: 3, Agent71: 2, Agent12: 19, Agent94: 2, Agent2: 304, Agent18: 125, Agent11: 2, Agent47: 1, Agent69: 1, Agent0: 1, Agent61: 0, Agent86: 2, Agent77: 1, Agent83: 1, Agent65: 14, Agent50: 1, Agent57: 5, Agent55: 3, Agent33: 1}"
50,50,0.6612197551913366,227,0,"{Agent61: -1, Agent34: -1}"
50,51,0.46574876423967243,189,0,"{Agent6: 3, Agent89: 1, Agent95: 143, Agent39: 47, Agent19: 6, Agent96: 122, Agent56: 3, Agent40: 1, Agent52: 137, Agent87: 137, Agent5: 66, Agent24: 2, Agent27: 59, Agent1: 123, Agent82: 17, Agent13: 102, Agent18: 13, Agent73: 66, Agent2: 9, Agent15: 53, Agent98: 34, Agent77: 11, Agent70: 1, Agent66: 1, Agent61: 1, Agent59: 13}"
50,52,0.628922872136629,202,0,"{Agent99: 5651, Agent13: 8280, Agent59: 6976, Agent5: 2451, Agent49: 2479, Agent87: 2215, Agent96: 185, Agent51: 544, Agent42: 679, Agent97: 143, Agent82: 284, Agent10: 643, Agent85: 229, Agent18: 323, Agent89: 296, Agent31: 72, Agent25: 115, Agent79: 233, Agent24: 633, Agent41: 47, Agent34: 32, Agent98: 194, Agent58: 29, Agent36: 2, Agent61: 158, Agent32: 63, Agent17: 2, Agent55: 36, Agent8: 111, Agent6: 23, Agent50: 1, Agent81: 7, Agent16: 1, Agent76: 6, Agent80: 1, Agent70: 2, Agent46: 1}"
50,53,0.42802184186901826,219,0,"{Agent30: 187, Agent52: 175, Agent4: 2, Agent86: 1, Agent77: 1, Agent94: 4, Agent42: 159, Agent56: 167, Agent49: 155, Agent60: 148, Agent5: 153, Agent99: 151, Agent73: 154, Agent27: 8, Agent39: 4, Agent87: 159, Agent95: 159, Agent48: 1, Agent40: 1, Agent9: 3, Agent96: 161, Agent13: 160, Agent74: 9, Agent1: 144, Agent80: 144, Agent45: 11, Agent71: 2, Agent12: 2, Agent2: 151, Agent46: 128, Agent36: 1, Agent59: 131, Agent82: 2, Agent7: 1, Agent19: 4, Agent51: 1, Agent11: 1, Agent63: 3, Agent61: 1, Agent18: 29, Agent37: 7, Agent58: 10, Agent91: 1}"
50,54,0.40132144023990624,250,0,"{Agent23: 3, Agent75: 1, Agent39: 1, Agent24: 1}"
50,55,0.6731335296907628,224,0,"{Agent13: 734, Agent73: 523, Agent52: 506, Agent82: 132, Agent94: 196, Agent75: 225, Agent95: 191, Agent56: 180, Agent59: 618, Agent44: 2, Agent99: 218, Agent60: 0, Agent53: 283, Agent77: 381, Agent36: 112, Agent12: 0, Agent90: 243, Agent54: 154, Agent97: 5, Agent32: 46, Agent39: 9, Agent62: 1, Agent58: 9, Agent61: 10, Agent1: 1, Agent9: 12, Agent19: 1, Agent2: 17, Agent37: 12, Agent86: 12, Agent28: 12, Agent11: 5, Agent83: 1, Agent89: 3, Agent26: 2, Agent85: 2, Agent27: 1, Agent50: 3}"
